beacon_id,ble_rssi_norm,distance_est_norm,zone
BLE_Beacon_07,0.1895,0.7707,Zone_C
BLE_Beacon_10,0.7138,0.0113,Zone_C
BLE_Beacon_02,0.2844,0.3585,Zone_D
BLE_Beacon_06,0.8044,0.0054,Zone_A
BLE_Beacon_01,0.7485,0.0085,Zone_B
BLE_Beacon_03,0.3231,0.2626,Zone_D
BLE_Beacon_08,0.6382,0.0207,Zone_D
BLE_Beacon_02,0.1603,0.9745,Zone_D
BLE_Beacon_05,0.1851,0.7983,Zone_C
BLE_Beacon_03,0.2143,0.6307,Zone_D
BLE_Beacon_06,0.3223,0.2642,Zone_D
BLE_Beacon_08,0.6163,0.0247,Zone_D
BLE_Beacon_10,0.6949,0.0131,Zone_C
BLE_Beacon_03,0.7017,0.0124,Zone_B
BLE_Beacon_07,0.4004,0.1408,Zone_D
BLE_Beacon_09,0.4908,0.0679,Zone_B
BLE_Beacon_07,0.1371,1.0,Zone_D
BLE_Beacon_09,0.5255,0.0514,Zone_B
BLE_Beacon_02,0.2562,0.45,Zone_A
BLE_Beacon_04,0.8524,0.0037,Zone_A
BLE_Beacon_06,0.5102,0.0581,Zone_B
BLE_Beacon_02,0.1182,1.0,Zone_C
BLE_Beacon_06,0.7383,0.0092,Zone_B
BLE_Beacon_05,0.4332,0.1081,Zone_D
BLE_Beacon_04,0.237,0.5254,Zone_B
BLE_Beacon_01,0.6584,0.0176,Zone_A
BLE_Beacon_03,0.368,0.1828,Zone_A
BLE_Beacon_07,0.3635,0.1896,Zone_A
BLE_Beacon_10,0.1294,1.0,Zone_B
BLE_Beacon_01,0.1868,0.7872,Zone_B
BLE_Beacon_02,0.264,0.4228,Zone_A
BLE_Beacon_10,0.7244,0.0103,Zone_D
BLE_Beacon_03,0.6728,0.0157,Zone_D
BLE_Beacon_03,0.6592,0.0175,Zone_C
BLE_Beacon_08,0.3948,0.1473,Zone_C
BLE_Beacon_08,0.6854,0.0142,Zone_A
BLE_Beacon_05,0.1589,0.9863,Zone_A
BLE_Beacon_01,0.5461,0.0435,Zone_B
BLE_Beacon_09,0.1974,0.7228,Zone_D
BLE_Beacon_07,0.6056,0.0269,Zone_D
BLE_Beacon_09,0.6304,0.0221,Zone_C
BLE_Beacon_10,0.4658,0.0831,Zone_B
BLE_Beacon_07,0.8033,0.0055,Zone_C
BLE_Beacon_02,0.4812,0.0734,Zone_B
BLE_Beacon_04,0.386,0.1581,Zone_A
BLE_Beacon_04,0.3797,0.1664,Zone_A
BLE_Beacon_08,0.4465,0.0971,Zone_D
BLE_Beacon_07,0.2009,0.7026,Zone_C
BLE_Beacon_07,0.2244,0.5814,Zone_A
BLE_Beacon_02,0.1326,1.0,Zone_C
BLE_Beacon_01,0.2596,0.4378,Zone_B
BLE_Beacon_09,0.1551,1.0,Zone_B
BLE_Beacon_10,0.0801,1.0,Zone_C
BLE_Beacon_04,0.5049,0.0607,Zone_A
BLE_Beacon_04,0.2829,0.3629,Zone_A
BLE_Beacon_10,0.8465,0.0039,Zone_D
BLE_Beacon_01,0.1092,1.0,Zone_A
BLE_Beacon_05,0.0781,1.0,Zone_C
BLE_Beacon_05,0.8247,0.0046,Zone_B
BLE_Beacon_06,0.6622,0.0171,Zone_C
BLE_Beacon_03,0.6235,0.0233,Zone_A
BLE_Beacon_06,0.3914,0.1513,Zone_A
BLE_Beacon_09,0.7059,0.012,Zone_B
BLE_Beacon_01,0.5328,0.0484,Zone_D
BLE_Beacon_08,0.5321,0.0487,Zone_A
BLE_Beacon_05,0.1981,0.7188,Zone_D
BLE_Beacon_02,0.7669,0.0073,Zone_A
BLE_Beacon_04,0.7663,0.0074,Zone_B
BLE_Beacon_03,0.852,0.0037,Zone_C
BLE_Beacon_08,0.6885,0.0138,Zone_C
BLE_Beacon_05,0.3545,0.2038,Zone_D
BLE_Beacon_01,0.7712,0.0071,Zone_D
BLE_Beacon_04,0.2355,0.5318,Zone_A
BLE_Beacon_03,0.5169,0.0551,Zone_D
BLE_Beacon_02,0.7037,0.0122,Zone_B
BLE_Beacon_05,0.5013,0.0624,Zone_A
BLE_Beacon_08,0.1454,1.0,Zone_C
BLE_Beacon_03,0.8053,0.0054,Zone_B
BLE_Beacon_02,0.2915,0.3386,Zone_C
BLE_Beacon_06,0.1415,1.0,Zone_B
BLE_Beacon_08,0.2741,0.3896,Zone_D
BLE_Beacon_05,0.671,0.0159,Zone_D
BLE_Beacon_03,0.8099,0.0052,Zone_D
BLE_Beacon_01,0.357,0.1997,Zone_C
BLE_Beacon_07,0.3928,0.1497,Zone_B
BLE_Beacon_08,0.3596,0.1957,Zone_C
BLE_Beacon_06,0.137,1.0,Zone_D
BLE_Beacon_09,0.4251,0.1154,Zone_A
BLE_Beacon_10,0.8394,0.0041,Zone_A
BLE_Beacon_04,0.6212,0.0238,Zone_A
BLE_Beacon_03,0.7417,0.009,Zone_C
BLE_Beacon_07,0.1957,0.7327,Zone_D
BLE_Beacon_02,0.2467,0.486,Zone_D
BLE_Beacon_02,0.3456,0.219,Zone_D
BLE_Beacon_09,0.7787,0.0067,Zone_D
BLE_Beacon_02,0.1389,1.0,Zone_A
BLE_Beacon_07,0.675,0.0154,Zone_B
BLE_Beacon_07,0.3297,0.2489,Zone_C
BLE_Beacon_06,0.8543,0.0036,Zone_D
BLE_Beacon_04,0.6232,0.0234,Zone_D
BLE_Beacon_02,0.2902,0.3423,Zone_A
BLE_Beacon_09,0.1938,0.7442,Zone_D
BLE_Beacon_03,0.5745,0.0346,Zone_C
BLE_Beacon_10,0.096,1.0,Zone_D
BLE_Beacon_01,0.8072,0.0053,Zone_C
BLE_Beacon_07,0.8403,0.0041,Zone_B
BLE_Beacon_01,0.2376,0.5229,Zone_A
BLE_Beacon_07,0.2835,0.3613,Zone_B
BLE_Beacon_02,0.1828,0.8132,Zone_C
BLE_Beacon_07,0.1356,1.0,Zone_D
BLE_Beacon_07,0.4838,0.0719,Zone_C
BLE_Beacon_03,0.724,0.0104,Zone_A
BLE_Beacon_07,0.3402,0.2288,Zone_C
BLE_Beacon_03,0.2275,0.5673,Zone_D
BLE_Beacon_08,0.445,0.0983,Zone_B
BLE_Beacon_07,0.3501,0.2112,Zone_D
BLE_Beacon_01,0.5121,0.0572,Zone_B
BLE_Beacon_02,0.6393,0.0205,Zone_B
BLE_Beacon_06,0.5932,0.0298,Zone_C
BLE_Beacon_01,0.1897,0.7693,Zone_D
BLE_Beacon_03,0.4639,0.0844,Zone_C
BLE_Beacon_02,0.6937,0.0132,Zone_D
BLE_Beacon_05,0.4805,0.0738,Zone_A
BLE_Beacon_08,0.8126,0.0051,Zone_B
BLE_Beacon_08,0.5734,0.0349,Zone_A
BLE_Beacon_01,0.2432,0.4998,Zone_B
BLE_Beacon_07,0.6186,0.0243,Zone_B
BLE_Beacon_10,0.3681,0.1827,Zone_C
BLE_Beacon_04,0.8197,0.0048,Zone_A
BLE_Beacon_06,0.7108,0.0115,Zone_A
BLE_Beacon_05,0.7759,0.0068,Zone_A
BLE_Beacon_08,0.5813,0.0328,Zone_D
BLE_Beacon_07,0.3939,0.1484,Zone_C
BLE_Beacon_09,0.406,0.1346,Zone_C
BLE_Beacon_02,0.7993,0.0057,Zone_D
BLE_Beacon_07,0.3646,0.1879,Zone_B
BLE_Beacon_09,0.4139,0.1263,Zone_C
BLE_Beacon_07,0.5697,0.036,Zone_A
BLE_Beacon_02,0.7047,0.0121,Zone_A
BLE_Beacon_02,0.5818,0.0326,Zone_D
BLE_Beacon_02,0.4615,0.0861,Zone_A
BLE_Beacon_08,0.4669,0.0824,Zone_A
BLE_Beacon_05,0.7406,0.0091,Zone_B
BLE_Beacon_04,0.6818,0.0146,Zone_D
BLE_Beacon_02,0.2251,0.5784,Zone_D
BLE_Beacon_02,0.3469,0.2167,Zone_D
BLE_Beacon_07,0.7849,0.0064,Zone_D
BLE_Beacon_01,0.8097,0.0052,Zone_B
BLE_Beacon_09,0.2943,0.3312,Zone_C
BLE_Beacon_05,0.7302,0.0099,Zone_D
BLE_Beacon_04,0.0747,1.0,Zone_D
BLE_Beacon_01,0.0836,1.0,Zone_B
BLE_Beacon_06,0.732,0.0097,Zone_C
BLE_Beacon_06,0.2053,0.6782,Zone_D
BLE_Beacon_04,0.5081,0.0591,Zone_D
BLE_Beacon_04,0.5556,0.0403,Zone_D
BLE_Beacon_01,0.701,0.0125,Zone_D
BLE_Beacon_03,0.8095,0.0052,Zone_D
BLE_Beacon_03,0.3882,0.1554,Zone_C
BLE_Beacon_09,0.1959,0.7316,Zone_B
BLE_Beacon_02,0.6293,0.0223,Zone_B
BLE_Beacon_09,0.1644,0.9429,Zone_D
BLE_Beacon_05,0.7293,0.0099,Zone_B
BLE_Beacon_06,0.2315,0.5491,Zone_A
BLE_Beacon_01,0.4151,0.1251,Zone_B
BLE_Beacon_01,0.5571,0.0398,Zone_A
BLE_Beacon_10,0.3719,0.1772,Zone_B
BLE_Beacon_08,0.5699,0.0359,Zone_C
BLE_Beacon_03,0.2598,0.4373,Zone_B
BLE_Beacon_05,0.2237,0.5848,Zone_B
BLE_Beacon_07,0.6767,0.0152,Zone_A
BLE_Beacon_05,0.1366,1.0,Zone_B
BLE_Beacon_01,0.573,0.035,Zone_A
BLE_Beacon_02,0.4322,0.109,Zone_A
BLE_Beacon_02,0.1829,0.8127,Zone_C
BLE_Beacon_03,0.1443,1.0,Zone_D
BLE_Beacon_06,0.7886,0.0062,Zone_B
BLE_Beacon_07,0.1505,1.0,Zone_A
BLE_Beacon_07,0.1292,1.0,Zone_A
BLE_Beacon_04,0.6115,0.0257,Zone_D
BLE_Beacon_06,0.5692,0.0361,Zone_D
BLE_Beacon_03,0.2127,0.639,Zone_A
BLE_Beacon_03,0.5897,0.0306,Zone_A
BLE_Beacon_02,0.8382,0.0041,Zone_C
BLE_Beacon_08,0.8531,0.0037,Zone_A
BLE_Beacon_03,0.4814,0.0733,Zone_C
BLE_Beacon_02,0.2229,0.5884,Zone_A
BLE_Beacon_09,0.0895,1.0,Zone_B
BLE_Beacon_04,0.7525,0.0082,Zone_A
BLE_Beacon_04,0.0946,1.0,Zone_B
BLE_Beacon_04,0.137,1.0,Zone_B
BLE_Beacon_05,0.2865,0.3527,Zone_B
BLE_Beacon_02,0.3453,0.2195,Zone_C
BLE_Beacon_08,0.6569,0.0178,Zone_D
BLE_Beacon_07,0.4742,0.0777,Zone_D
BLE_Beacon_04,0.2679,0.4095,Zone_B
BLE_Beacon_05,0.8272,0.0045,Zone_A
BLE_Beacon_10,0.6946,0.0131,Zone_C
BLE_Beacon_03,0.6954,0.0131,Zone_D
BLE_Beacon_07,0.7651,0.0074,Zone_D
BLE_Beacon_10,0.6584,0.0176,Zone_C
BLE_Beacon_10,0.1559,1.0,Zone_D
BLE_Beacon_07,0.2284,0.5633,Zone_C
BLE_Beacon_06,0.7769,0.0068,Zone_A
BLE_Beacon_08,0.2028,0.6919,Zone_A
BLE_Beacon_09,0.2703,0.4019,Zone_D
BLE_Beacon_05,0.5459,0.0436,Zone_C
BLE_Beacon_07,0.095,1.0,Zone_B
BLE_Beacon_06,0.4088,0.1316,Zone_B
BLE_Beacon_06,0.2642,0.4221,Zone_B
BLE_Beacon_06,0.3637,0.1893,Zone_C
BLE_Beacon_02,0.079,1.0,Zone_A
BLE_Beacon_06,0.2394,0.5154,Zone_C
BLE_Beacon_04,0.5127,0.0569,Zone_D
BLE_Beacon_05,0.5443,0.0442,Zone_B
BLE_Beacon_02,0.5122,0.0572,Zone_A
BLE_Beacon_10,0.7728,0.007,Zone_D
BLE_Beacon_07,0.3211,0.2667,Zone_C
BLE_Beacon_04,0.2263,0.5727,Zone_D
BLE_Beacon_08,0.1082,1.0,Zone_C
BLE_Beacon_07,0.1651,0.9376,Zone_D
BLE_Beacon_03,0.544,0.0443,Zone_D
BLE_Beacon_04,0.5243,0.0519,Zone_C
BLE_Beacon_01,0.5772,0.0339,Zone_A
BLE_Beacon_08,0.2949,0.3296,Zone_D
BLE_Beacon_01,0.7753,0.0069,Zone_A
BLE_Beacon_06,0.578,0.0336,Zone_A
BLE_Beacon_08,0.1462,1.0,Zone_D
BLE_Beacon_05,0.2872,0.3505,Zone_C
BLE_Beacon_07,0.1341,1.0,Zone_C
BLE_Beacon_08,0.5525,0.0413,Zone_D
BLE_Beacon_05,0.6186,0.0243,Zone_D
BLE_Beacon_08,0.7382,0.0093,Zone_A
BLE_Beacon_06,0.8082,0.0053,Zone_A
BLE_Beacon_01,0.2474,0.483,Zone_A
BLE_Beacon_03,0.154,1.0,Zone_C
BLE_Beacon_07,0.2493,0.476,Zone_A
BLE_Beacon_04,0.6404,0.0204,Zone_C
BLE_Beacon_09,0.8489,0.0038,Zone_A
BLE_Beacon_05,0.7655,0.0074,Zone_A
BLE_Beacon_02,0.1091,1.0,Zone_C
BLE_Beacon_02,0.2786,0.3756,Zone_D
BLE_Beacon_05,0.6204,0.0239,Zone_B
BLE_Beacon_10,0.4334,0.1079,Zone_B
BLE_Beacon_06,0.7486,0.0085,Zone_D
BLE_Beacon_08,0.5965,0.029,Zone_B
BLE_Beacon_10,0.4469,0.0968,Zone_D
BLE_Beacon_05,0.3244,0.2599,Zone_D
BLE_Beacon_04,0.1436,1.0,Zone_C
BLE_Beacon_02,0.3488,0.2134,Zone_B
BLE_Beacon_04,0.6175,0.0245,Zone_A
BLE_Beacon_08,0.1188,1.0,Zone_A
BLE_Beacon_04,0.4393,0.1029,Zone_D
BLE_Beacon_04,0.4546,0.091,Zone_C
BLE_Beacon_04,0.711,0.0115,Zone_C
BLE_Beacon_05,0.6281,0.0225,Zone_B
BLE_Beacon_09,0.1544,1.0,Zone_B
BLE_Beacon_04,0.7917,0.006,Zone_D
BLE_Beacon_08,0.7533,0.0082,Zone_B
BLE_Beacon_07,0.2191,0.6069,Zone_C
BLE_Beacon_07,0.2004,0.7054,Zone_C
BLE_Beacon_10,0.5809,0.0329,Zone_B
BLE_Beacon_08,0.7599,0.0078,Zone_A
BLE_Beacon_04,0.0845,1.0,Zone_D
BLE_Beacon_03,0.281,0.3685,Zone_D
BLE_Beacon_09,0.4271,0.1136,Zone_C
BLE_Beacon_02,0.7997,0.0056,Zone_A
BLE_Beacon_06,0.4104,0.1299,Zone_B
BLE_Beacon_07,0.466,0.083,Zone_C
BLE_Beacon_01,0.4182,0.122,Zone_C
BLE_Beacon_02,0.11,1.0,Zone_D
BLE_Beacon_07,0.2238,0.5844,Zone_B
BLE_Beacon_07,0.2102,0.652,Zone_C
BLE_Beacon_09,0.5487,0.0426,Zone_D
BLE_Beacon_02,0.6066,0.0267,Zone_B
BLE_Beacon_02,0.244,0.4968,Zone_A
BLE_Beacon_01,0.5234,0.0523,Zone_B
BLE_Beacon_02,0.4895,0.0686,Zone_C
BLE_Beacon_04,0.7649,0.0075,Zone_D
BLE_Beacon_07,0.3801,0.1658,Zone_B
BLE_Beacon_05,0.4605,0.0868,Zone_B
BLE_Beacon_04,0.3446,0.2208,Zone_C
BLE_Beacon_10,0.2977,0.3222,Zone_A
BLE_Beacon_02,0.2168,0.6181,Zone_D
BLE_Beacon_05,0.7413,0.009,Zone_B
BLE_Beacon_03,0.319,0.2713,Zone_A
BLE_Beacon_03,0.2186,0.6093,Zone_D
BLE_Beacon_03,0.8275,0.0045,Zone_D
BLE_Beacon_07,0.3339,0.2406,Zone_B
BLE_Beacon_05,0.7638,0.0075,Zone_B
BLE_Beacon_01,0.5381,0.0464,Zone_D
BLE_Beacon_10,0.0722,1.0,Zone_B
BLE_Beacon_08,0.1574,0.9981,Zone_A
BLE_Beacon_10,0.6058,0.0269,Zone_C
BLE_Beacon_04,0.4841,0.0717,Zone_B
BLE_Beacon_03,0.6806,0.0147,Zone_A
BLE_Beacon_05,0.7031,0.0123,Zone_C
BLE_Beacon_08,0.4569,0.0893,Zone_C
BLE_Beacon_09,0.2736,0.3911,Zone_D
BLE_Beacon_05,0.3577,0.1987,Zone_A
BLE_Beacon_06,0.308,0.2964,Zone_C
BLE_Beacon_09,0.68,0.0148,Zone_D
BLE_Beacon_02,0.2835,0.3611,Zone_A
BLE_Beacon_03,0.8404,0.0041,Zone_B
BLE_Beacon_03,0.3521,0.2078,Zone_A
BLE_Beacon_04,0.5252,0.0515,Zone_D
BLE_Beacon_06,0.2335,0.5403,Zone_A
BLE_Beacon_04,0.7948,0.0059,Zone_D
BLE_Beacon_02,0.83,0.0044,Zone_D
BLE_Beacon_09,0.2089,0.659,Zone_C
BLE_Beacon_06,0.3787,0.1678,Zone_D
BLE_Beacon_05,0.3145,0.2814,Zone_A
BLE_Beacon_10,0.4801,0.0741,Zone_C
BLE_Beacon_10,0.168,0.9159,Zone_D
BLE_Beacon_10,0.8321,0.0043,Zone_C
BLE_Beacon_05,0.158,0.9931,Zone_A
BLE_Beacon_08,0.8,0.0056,Zone_B
BLE_Beacon_08,0.6064,0.0268,Zone_C
BLE_Beacon_10,0.51,0.0582,Zone_B
BLE_Beacon_05,0.4539,0.0915,Zone_A
BLE_Beacon_05,0.0837,1.0,Zone_A
BLE_Beacon_04,0.2938,0.3324,Zone_A
BLE_Beacon_01,0.4551,0.0906,Zone_A
BLE_Beacon_07,0.3482,0.2144,Zone_A
BLE_Beacon_01,0.269,0.406,Zone_C
BLE_Beacon_05,0.6884,0.0138,Zone_B
BLE_Beacon_02,0.6318,0.0218,Zone_B
BLE_Beacon_04,0.4109,0.1294,Zone_A
BLE_Beacon_05,0.2434,0.499,Zone_D
BLE_Beacon_06,0.2669,0.413,Zone_D
BLE_Beacon_07,0.385,0.1594,Zone_A
BLE_Beacon_05,0.7944,0.0059,Zone_C
BLE_Beacon_03,0.5145,0.0561,Zone_C
BLE_Beacon_10,0.1808,0.8265,Zone_B
BLE_Beacon_05,0.178,0.845,Zone_B
BLE_Beacon_05,0.3111,0.2892,Zone_C
BLE_Beacon_10,0.7999,0.0056,Zone_D
BLE_Beacon_09,0.2155,0.6248,Zone_D
BLE_Beacon_02,0.1803,0.8295,Zone_D
BLE_Beacon_06,0.4673,0.0821,Zone_C
BLE_Beacon_08,0.3497,0.2118,Zone_D
BLE_Beacon_07,0.8269,0.0045,Zone_D
BLE_Beacon_01,0.7884,0.0062,Zone_A
BLE_Beacon_07,0.1409,1.0,Zone_B
BLE_Beacon_10,0.784,0.0064,Zone_B
BLE_Beacon_10,0.4739,0.0779,Zone_B
BLE_Beacon_10,0.4983,0.064,Zone_C
BLE_Beacon_01,0.6649,0.0167,Zone_D
BLE_Beacon_03,0.388,0.1556,Zone_A
BLE_Beacon_08,0.7059,0.012,Zone_D
BLE_Beacon_01,0.1379,1.0,Zone_C
BLE_Beacon_02,0.3335,0.2415,Zone_A
BLE_Beacon_05,0.5157,0.0556,Zone_C
BLE_Beacon_01,0.1668,0.9248,Zone_A
BLE_Beacon_04,0.4771,0.0759,Zone_D
BLE_Beacon_03,0.2471,0.4845,Zone_B
BLE_Beacon_05,0.565,0.0374,Zone_A
BLE_Beacon_08,0.5615,0.0385,Zone_B
BLE_Beacon_02,0.1242,1.0,Zone_B
BLE_Beacon_10,0.7628,0.0076,Zone_A
BLE_Beacon_04,0.2319,0.5473,Zone_D
BLE_Beacon_01,0.7257,0.0102,Zone_D
BLE_Beacon_07,0.1152,1.0,Zone_A
BLE_Beacon_05,0.3893,0.154,Zone_B
BLE_Beacon_04,0.7328,0.0097,Zone_C
BLE_Beacon_10,0.6068,0.0267,Zone_A
BLE_Beacon_07,0.1863,0.7904,Zone_A
BLE_Beacon_03,0.1828,0.8135,Zone_B
BLE_Beacon_03,0.4733,0.0782,Zone_B
BLE_Beacon_08,0.4489,0.0952,Zone_C
BLE_Beacon_02,0.825,0.0046,Zone_D
BLE_Beacon_06,0.596,0.0291,Zone_D
BLE_Beacon_07,0.6196,0.0241,Zone_A
BLE_Beacon_08,0.399,0.1424,Zone_D
BLE_Beacon_03,0.0934,1.0,Zone_D
BLE_Beacon_02,0.5147,0.056,Zone_A
BLE_Beacon_10,0.3093,0.2934,Zone_D
BLE_Beacon_01,0.7849,0.0063,Zone_C
BLE_Beacon_03,0.4391,0.1031,Zone_D
BLE_Beacon_05,0.0786,1.0,Zone_B
BLE_Beacon_06,0.4648,0.0838,Zone_B
BLE_Beacon_06,0.7806,0.0066,Zone_D
BLE_Beacon_09,0.1207,1.0,Zone_B
BLE_Beacon_06,0.5868,0.0313,Zone_C
BLE_Beacon_08,0.6334,0.0215,Zone_B
BLE_Beacon_05,0.6882,0.0138,Zone_C
BLE_Beacon_07,0.125,1.0,Zone_D
BLE_Beacon_07,0.8277,0.0045,Zone_B
BLE_Beacon_10,0.6281,0.0225,Zone_C
BLE_Beacon_03,0.6197,0.0241,Zone_C
BLE_Beacon_10,0.5566,0.04,Zone_D
BLE_Beacon_02,0.1067,1.0,Zone_B
BLE_Beacon_04,0.1473,1.0,Zone_A
BLE_Beacon_08,0.8055,0.0054,Zone_D
BLE_Beacon_06,0.6685,0.0162,Zone_B
BLE_Beacon_02,0.7784,0.0067,Zone_B
BLE_Beacon_07,0.6653,0.0167,Zone_D
BLE_Beacon_02,0.1201,1.0,Zone_C
BLE_Beacon_02,0.1008,1.0,Zone_A
BLE_Beacon_08,0.6712,0.0159,Zone_A
BLE_Beacon_03,0.3238,0.2611,Zone_D
BLE_Beacon_07,0.1761,0.8583,Zone_B
BLE_Beacon_04,0.2698,0.4033,Zone_D
BLE_Beacon_05,0.2486,0.4785,Zone_B
BLE_Beacon_07,0.7109,0.0115,Zone_B
BLE_Beacon_02,0.5288,0.05,Zone_A
BLE_Beacon_04,0.0975,1.0,Zone_B
BLE_Beacon_01,0.3539,0.2047,Zone_D
BLE_Beacon_10,0.5009,0.0626,Zone_A
BLE_Beacon_06,0.217,0.6172,Zone_D
BLE_Beacon_04,0.7255,0.0103,Zone_D
BLE_Beacon_09,0.3481,0.2146,Zone_B
BLE_Beacon_02,0.4163,0.1239,Zone_D
BLE_Beacon_02,0.5186,0.0543,Zone_B
BLE_Beacon_09,0.3057,0.3019,Zone_A
BLE_Beacon_08,0.2526,0.4634,Zone_C
BLE_Beacon_01,0.2474,0.483,Zone_C
BLE_Beacon_05,0.3782,0.1684,Zone_C
BLE_Beacon_02,0.7569,0.008,Zone_B
BLE_Beacon_05,0.1302,1.0,Zone_B
BLE_Beacon_09,0.8036,0.0055,Zone_C
BLE_Beacon_07,0.5575,0.0397,Zone_A
BLE_Beacon_10,0.4415,0.1011,Zone_C
BLE_Beacon_01,0.0968,1.0,Zone_D
BLE_Beacon_05,0.229,0.5605,Zone_A
BLE_Beacon_03,0.2319,0.5475,Zone_C
BLE_Beacon_01,0.2566,0.4488,Zone_A
BLE_Beacon_10,0.782,0.0065,Zone_A
BLE_Beacon_06,0.8423,0.004,Zone_D
BLE_Beacon_10,0.6523,0.0185,Zone_A
BLE_Beacon_09,0.4476,0.0962,Zone_B
BLE_Beacon_05,0.6398,0.0205,Zone_A
BLE_Beacon_01,0.4616,0.086,Zone_B
BLE_Beacon_06,0.4105,0.1298,Zone_C
BLE_Beacon_04,0.0883,1.0,Zone_A
BLE_Beacon_01,0.6793,0.0149,Zone_B
BLE_Beacon_09,0.5493,0.0424,Zone_D
BLE_Beacon_01,0.5055,0.0603,Zone_A
BLE_Beacon_07,0.673,0.0156,Zone_B
BLE_Beacon_07,0.6225,0.0235,Zone_B
BLE_Beacon_02,0.4155,0.1246,Zone_C
BLE_Beacon_06,0.2236,0.5854,Zone_D
BLE_Beacon_01,0.2586,0.4416,Zone_A
BLE_Beacon_10,0.0793,1.0,Zone_D
BLE_Beacon_09,0.5178,0.0547,Zone_A
BLE_Beacon_04,0.7099,0.0116,Zone_A
BLE_Beacon_01,0.171,0.8944,Zone_B
BLE_Beacon_05,0.1058,1.0,Zone_C
BLE_Beacon_10,0.5862,0.0315,Zone_B
BLE_Beacon_05,0.1733,0.8776,Zone_D
BLE_Beacon_08,0.5881,0.031,Zone_A
BLE_Beacon_02,0.268,0.4092,Zone_B
BLE_Beacon_08,0.6256,0.0229,Zone_C
BLE_Beacon_04,0.4199,0.1203,Zone_C
BLE_Beacon_06,0.6844,0.0143,Zone_C
BLE_Beacon_04,0.4854,0.071,Zone_C
BLE_Beacon_06,0.6197,0.0241,Zone_A
BLE_Beacon_01,0.3438,0.2222,Zone_D
BLE_Beacon_10,0.4534,0.0918,Zone_A
BLE_Beacon_04,0.788,0.0062,Zone_B
BLE_Beacon_05,0.6544,0.0182,Zone_B
BLE_Beacon_02,0.364,0.1888,Zone_B
BLE_Beacon_01,0.8398,0.0041,Zone_D
BLE_Beacon_08,0.8202,0.0048,Zone_A
BLE_Beacon_08,0.7285,0.01,Zone_C
BLE_Beacon_05,0.5336,0.0481,Zone_C
BLE_Beacon_02,0.1184,1.0,Zone_D
BLE_Beacon_08,0.0862,1.0,Zone_D
BLE_Beacon_07,0.4203,0.1199,Zone_B
BLE_Beacon_04,0.3695,0.1807,Zone_D
BLE_Beacon_09,0.1125,1.0,Zone_C
BLE_Beacon_01,0.4969,0.0647,Zone_C
BLE_Beacon_01,0.7865,0.0063,Zone_C
BLE_Beacon_05,0.708,0.0118,Zone_B
BLE_Beacon_01,0.3393,0.2304,Zone_D
BLE_Beacon_07,0.6863,0.0141,Zone_A
BLE_Beacon_02,0.5062,0.06,Zone_C
BLE_Beacon_09,0.4356,0.106,Zone_C
BLE_Beacon_03,0.826,0.0046,Zone_D
BLE_Beacon_04,0.175,0.8657,Zone_A
BLE_Beacon_05,0.6997,0.0126,Zone_C
BLE_Beacon_02,0.8562,0.0036,Zone_C
BLE_Beacon_06,0.5201,0.0536,Zone_A
BLE_Beacon_10,0.2869,0.3514,Zone_C
BLE_Beacon_05,0.6862,0.0141,Zone_A
BLE_Beacon_02,0.3126,0.2858,Zone_C
BLE_Beacon_05,0.7374,0.0093,Zone_D
BLE_Beacon_08,0.085,1.0,Zone_A
BLE_Beacon_08,0.1005,1.0,Zone_C
BLE_Beacon_08,0.5725,0.0352,Zone_B
BLE_Beacon_07,0.1175,1.0,Zone_A
BLE_Beacon_05,0.7762,0.0068,Zone_C
BLE_Beacon_02,0.4175,0.1227,Zone_C
BLE_Beacon_05,0.2754,0.3857,Zone_D
BLE_Beacon_03,0.2501,0.4727,Zone_B
BLE_Beacon_03,0.756,0.008,Zone_A
BLE_Beacon_04,0.1614,0.9667,Zone_A
BLE_Beacon_03,0.6092,0.0262,Zone_D
BLE_Beacon_10,0.3208,0.2675,Zone_B
BLE_Beacon_01,0.8192,0.0048,Zone_C
BLE_Beacon_05,0.0841,1.0,Zone_C
BLE_Beacon_09,0.6358,0.0211,Zone_B
BLE_Beacon_06,0.1572,0.9995,Zone_D
BLE_Beacon_02,0.473,0.0785,Zone_B
BLE_Beacon_04,0.3274,0.2536,Zone_C
BLE_Beacon_07,0.1275,1.0,Zone_D
BLE_Beacon_05,0.1838,0.8064,Zone_C
BLE_Beacon_10,0.6907,0.0136,Zone_C
BLE_Beacon_07,0.7765,0.0068,Zone_C
BLE_Beacon_08,0.8119,0.0051,Zone_C
BLE_Beacon_10,0.0959,1.0,Zone_C
BLE_Beacon_01,0.3,0.3163,Zone_B
BLE_Beacon_10,0.0915,1.0,Zone_B
BLE_Beacon_06,0.4728,0.0786,Zone_C
BLE_Beacon_04,0.3691,0.1812,Zone_A
BLE_Beacon_03,0.3709,0.1787,Zone_A
BLE_Beacon_02,0.8246,0.0046,Zone_B
BLE_Beacon_10,0.467,0.0823,Zone_D
BLE_Beacon_09,0.6474,0.0192,Zone_A
BLE_Beacon_10,0.4425,0.1003,Zone_D
BLE_Beacon_06,0.2829,0.3629,Zone_C
BLE_Beacon_04,0.3297,0.249,Zone_C
BLE_Beacon_04,0.4296,0.1113,Zone_A
