accel_x_norm,accel_y_norm,accel_z_norm,gyro_mag_norm,activity_state
0.6379,0.7674,0.4033,0.4577,Walking
0.4942,0.471,0.8708,0.8288,Tap_Pattern
0.2466,0.5595,0.3584,0.6156,Stationary
0.2311,0.3349,0.3104,0.8565,Tap_Pattern
0.1689,0.1032,0.3525,0.7594,Micro_Vibration
0.9075,0.4418,0.2059,0.6767,Tap_Pattern
0.2279,0.6037,0.6151,0.917,Walking
0.0072,0.5563,0.3479,0.7879,Walking
0.4148,0.4355,0.6625,0.368,Stationary
0.4699,0.5135,0.2172,0.0536,Stationary
0.0157,0.1465,0.8067,0.4677,Micro_Vibration
0.3802,0.376,0.6829,0.973,Walking
0.7358,0.6568,0.4612,0.7198,Micro_Vibration
0.17,0.7297,0.2851,0.505,Walking
0.5643,0.5984,0.0653,0.6675,Stationary
0.7969,0.5803,0.0334,0.0104,Tap_Pattern
0.3963,0.9702,0.0229,0.4424,Micro_Vibration
0.4134,0.3042,0.7555,0.7735,Micro_Vibration
0.6645,0.5141,0.614,0.6301,Walking
0.0914,0.9917,0.795,0.7869,Stationary
0.5995,0.4956,0.9185,0.2926,Walking
0.6385,0.5592,0.0145,0.3501,Tap_Pattern
0.8146,0.7158,0.4185,0.9614,Walking
0.2549,0.4938,0.2134,0.9604,Micro_Vibration
0.5396,0.7681,0.8822,0.7442,Walking
0.1308,0.9434,0.03,0.3318,Tap_Pattern
0.3448,0.9874,0.5531,0.4425,Walking
0.7402,0.4425,0.5934,0.9224,Micro_Vibration
0.9767,0.2734,0.8153,0.3548,Tap_Pattern
0.5081,0.619,0.5034,0.3951,Walking
0.0578,0.2397,0.5115,0.5706,Tap_Pattern
0.2804,0.8022,0.9523,0.1654,Micro_Vibration
0.2982,0.8749,0.3583,0.5284,Walking
0.1768,0.1121,0.8202,0.686,Tap_Pattern
0.0322,0.2351,0.4519,0.0051,Stationary
0.2096,0.8678,0.4196,0.2907,Tap_Pattern
0.0007,0.2997,0.8024,0.2119,Tap_Pattern
0.2596,0.2762,0.4303,0.914,Stationary
0.6571,0.8813,0.426,0.1863,Stationary
0.8125,0.0443,0.7546,0.727,Tap_Pattern
0.6988,0.979,0.5512,0.4088,Stationary
0.6385,0.9029,0.0444,0.7878,Walking
0.1226,0.5211,0.2216,0.2167,Micro_Vibration
0.8451,0.416,0.7151,0.4011,Stationary
0.8149,0.5156,0.3157,0.0003,Stationary
0.1674,0.3387,0.8546,0.193,Stationary
0.1059,0.876,0.0312,0.1844,Walking
0.8106,0.8562,0.0947,0.542,Walking
0.5589,0.3848,0.9143,0.8084,Walking
0.6076,0.7707,0.1159,0.9133,Walking
0.0362,0.3562,0.1208,0.0949,Micro_Vibration
0.8333,0.5764,0.5323,0.0815,Tap_Pattern
0.795,0.4925,0.483,0.5363,Walking
0.6103,0.1476,0.8507,0.7071,Walking
0.0173,0.9184,0.702,0.6002,Stationary
0.1537,0.591,0.2075,0.1405,Micro_Vibration
0.2794,0.353,0.9617,0.0421,Walking
0.0413,0.0522,0.992,0.2132,Stationary
0.9356,0.4712,0.3632,0.5557,Tap_Pattern
0.1545,0.449,0.5409,0.3887,Stationary
0.0683,0.9181,0.9473,0.1813,Tap_Pattern
0.789,0.7407,0.7208,0.6497,Stationary
0.9947,0.5919,0.8302,0.9432,Tap_Pattern
0.318,0.6738,0.168,0.1179,Tap_Pattern
0.0481,0.6432,0.542,0.8992,Micro_Vibration
0.8635,0.7105,0.7799,0.8748,Micro_Vibration
0.1957,0.1821,0.3572,0.8748,Tap_Pattern
0.5808,0.9153,0.0596,0.788,Micro_Vibration
0.115,0.2845,0.6627,0.6,Stationary
0.8458,0.8815,0.7039,0.6333,Tap_Pattern
0.8602,0.0484,0.2882,0.0308,Micro_Vibration
0.0891,0.141,0.049,0.2172,Tap_Pattern
0.0059,0.1224,0.786,0.776,Stationary
0.2532,0.7472,0.8073,0.8398,Stationary
0.6918,0.4996,0.1022,0.0381,Micro_Vibration
0.2732,0.5639,0.2636,0.566,Walking
0.0298,0.4039,0.5906,0.8116,Walking
0.8286,0.9117,0.0347,0.8277,Tap_Pattern
0.2623,0.3984,0.5941,0.2204,Walking
0.5715,0.0406,0.2579,0.6084,Walking
0.0782,0.1431,0.6187,0.0161,Walking
0.4543,0.8594,0.6505,0.9077,Micro_Vibration
0.3162,0.1905,0.7611,0.5337,Tap_Pattern
0.4062,0.3905,0.0856,0.6006,Walking
0.1953,0.0957,0.9382,0.9672,Tap_Pattern
0.139,0.9804,0.4009,0.4694,Walking
0.6723,0.3753,0.5188,0.5825,Stationary
0.1348,0.7823,0.6864,0.1295,Tap_Pattern
0.9573,0.0848,0.7586,0.3869,Tap_Pattern
0.4354,0.768,0.3084,0.5221,Walking
0.8079,0.4,0.5484,0.9175,Tap_Pattern
0.4831,0.046,0.3958,0.3785,Tap_Pattern
0.746,0.8215,0.2954,0.1581,Walking
0.8219,0.4972,0.1321,0.0867,Micro_Vibration
0.3223,0.2735,0.961,0.3402,Walking
0.8278,0.3903,0.0338,0.521,Walking
0.6002,0.8786,0.4526,0.108,Stationary
0.3395,0.1502,0.6259,0.9082,Micro_Vibration
0.3305,0.7675,0.1884,0.119,Walking
0.3715,0.4137,0.3294,0.9607,Micro_Vibration
0.2882,0.1494,0.1494,0.7256,Stationary
0.0066,0.0852,0.1469,0.8782,Walking
0.9164,0.8891,0.2262,0.109,Walking
0.9088,0.6407,0.0751,0.8621,Tap_Pattern
0.512,0.2652,0.9069,0.8581,Tap_Pattern
0.876,0.4817,0.7621,0.1511,Walking
0.0451,0.1486,0.928,0.4271,Micro_Vibration
0.2281,0.217,0.6227,0.5658,Stationary
0.5022,0.6531,0.9601,0.804,Tap_Pattern
0.1506,0.3107,0.9734,0.3438,Tap_Pattern
0.5193,0.6166,0.8055,0.8108,Walking
0.3616,0.4735,0.9724,0.7763,Walking
0.8668,0.417,0.7672,0.3005,Micro_Vibration
0.1954,0.7572,0.494,0.6265,Walking
0.3108,0.7479,0.1283,0.3219,Walking
0.1168,0.899,0.97,0.6796,Micro_Vibration
0.5535,0.3311,0.9849,0.2518,Walking
0.2304,0.7362,0.1867,0.9622,Micro_Vibration
0.0071,0.262,0.3967,0.4351,Tap_Pattern
0.7086,0.5323,0.5403,0.9699,Walking
0.321,0.6963,0.5006,0.079,Micro_Vibration
0.0556,0.4726,0.2076,0.684,Micro_Vibration
0.7168,0.39,0.3599,0.1896,Walking
0.7771,0.7093,0.3961,0.0953,Stationary
0.4808,0.2955,0.8985,0.0822,Walking
0.2199,0.6356,0.1218,0.8053,Stationary
0.2774,0.2862,0.1423,0.7885,Tap_Pattern
0.9314,0.3525,0.4614,0.2712,Micro_Vibration
0.2135,0.5952,0.6123,0.4788,Stationary
0.6835,0.3624,0.2271,0.243,Walking
0.7855,0.9328,0.1646,0.4321,Tap_Pattern
0.0285,0.0252,0.0457,0.206,Walking
0.2263,0.3015,0.5997,0.3643,Walking
0.8137,0.7169,0.6269,0.7337,Stationary
0.8379,0.4762,0.4035,0.948,Micro_Vibration
0.1156,0.5727,0.1534,0.607,Micro_Vibration
0.4563,0.9776,0.2196,0.1276,Walking
0.5834,0.045,0.9198,0.2144,Micro_Vibration
0.1674,0.2291,0.6021,0.264,Stationary
0.9294,0.439,0.2898,0.2067,Stationary
0.9806,0.7318,0.8784,0.8779,Micro_Vibration
0.7976,0.5556,0.3097,0.4716,Tap_Pattern
0.2558,0.459,0.2212,0.385,Walking
0.4022,0.0037,0.967,0.3776,Micro_Vibration
0.1621,0.9925,0.8525,0.1201,Micro_Vibration
0.7874,0.645,0.1271,0.581,Micro_Vibration
0.8587,0.5034,0.8652,0.5372,Tap_Pattern
0.5556,0.2616,0.4404,0.4267,Micro_Vibration
0.5987,0.1976,0.0111,0.2994,Walking
0.6438,0.9983,0.4309,0.1661,Stationary
0.9001,0.4009,0.9666,0.0325,Walking
0.5431,0.9885,0.0945,0.2024,Walking
0.2056,0.3401,0.8114,0.2771,Stationary
0.1125,0.5209,0.3093,0.8602,Tap_Pattern
0.3515,0.154,0.2614,0.1184,Tap_Pattern
0.7494,0.4677,0.6822,0.4738,Stationary
0.3069,0.7103,0.938,0.7893,Walking
0.6259,0.529,0.0832,0.4108,Walking
0.5794,0.9257,0.7381,0.8203,Walking
0.5727,0.258,0.0733,0.2467,Micro_Vibration
0.9214,0.2086,0.8532,0.1934,Tap_Pattern
0.3365,0.4965,0.4889,0.4612,Tap_Pattern
0.4762,0.3661,0.2096,0.7883,Tap_Pattern
0.0719,0.8334,0.3086,0.4855,Stationary
0.5848,0.2201,0.814,0.5554,Walking
0.1792,0.7866,0.855,0.192,Stationary
0.6796,0.49,0.406,0.3633,Stationary
0.0332,0.075,0.2239,0.1063,Walking
0.5257,0.0002,0.2831,0.7494,Tap_Pattern
0.9718,0.4994,0.1563,0.0746,Stationary
0.087,0.864,0.5246,0.3938,Tap_Pattern
0.7773,0.9074,0.2501,0.4603,Stationary
0.3119,0.6288,0.8007,0.6028,Stationary
0.3426,0.9057,0.2242,0.6615,Stationary
0.3814,0.6131,0.5723,0.4618,Micro_Vibration
0.3871,0.1815,0.0366,0.6756,Stationary
0.0451,0.1812,0.1937,0.1812,Walking
0.2237,0.1735,0.3638,0.7984,Tap_Pattern
0.9809,0.8958,0.9112,0.6204,Tap_Pattern
0.1036,0.8443,0.6456,0.3619,Tap_Pattern
0.6181,0.157,0.8764,0.4669,Stationary
0.1156,0.3356,0.6778,0.0959,Tap_Pattern
0.6759,0.2056,0.8084,0.7302,Tap_Pattern
0.0046,0.9664,0.424,0.3403,Tap_Pattern
0.7543,0.0349,0.7562,0.343,Tap_Pattern
0.2005,0.3468,0.3785,0.9682,Walking
0.8293,0.9489,0.9158,0.9929,Tap_Pattern
0.2738,0.8837,0.0511,0.3827,Micro_Vibration
0.49,0.8397,0.6579,0.885,Walking
0.5945,0.8085,0.7985,0.7354,Tap_Pattern
0.6558,0.3872,0.619,0.8193,Walking
0.9724,0.7446,0.3489,0.842,Micro_Vibration
0.2751,0.4434,0.2527,0.3197,Stationary
0.7169,0.1297,0.0235,0.3645,Tap_Pattern
0.4952,0.6005,0.0056,0.725,Tap_Pattern
0.3148,0.227,0.6237,0.3328,Stationary
0.237,0.8047,0.3494,0.554,Stationary
0.7729,0.482,0.0073,0.2296,Micro_Vibration
0.1987,0.5337,0.9249,0.5803,Micro_Vibration
0.7216,0.1209,0.4071,0.3798,Stationary
0.6966,0.2767,0.7808,0.4747,Tap_Pattern
0.209,0.9676,0.8755,0.0874,Stationary
0.7217,0.3863,0.1767,0.9894,Walking
0.8384,0.3142,0.0459,0.7381,Micro_Vibration
0.4076,0.5165,0.8693,0.452,Tap_Pattern
0.206,0.8909,0.9245,0.4673,Tap_Pattern
0.2665,0.9834,0.7887,0.9008,Tap_Pattern
0.7456,0.2476,0.8508,0.9516,Tap_Pattern
0.1966,0.7838,0.6193,0.2645,Walking
0.5946,0.7826,0.7087,0.7579,Walking
0.8182,0.0698,0.8771,0.0211,Tap_Pattern
0.4362,0.4829,0.5333,0.6821,Walking
0.115,0.299,0.5177,0.5919,Tap_Pattern
0.4758,0.6338,0.2022,0.1963,Micro_Vibration
0.863,0.0217,0.0872,0.2516,Walking
0.4472,0.6553,0.2696,0.9465,Micro_Vibration
0.855,0.0229,0.8086,0.3439,Micro_Vibration
0.4099,0.1857,0.4673,0.7262,Tap_Pattern
0.3341,0.7562,0.0605,0.0852,Stationary
0.9414,0.5997,0.2392,0.7188,Stationary
0.8627,0.57,0.1274,0.492,Walking
0.3639,0.6446,0.5209,0.2976,Stationary
0.6999,0.966,0.9092,0.2485,Tap_Pattern
0.9352,0.4459,0.3345,0.6934,Stationary
0.4893,0.0661,0.0449,0.8026,Tap_Pattern
0.845,0.3634,0.8864,0.8187,Walking
0.0408,0.0358,0.4551,0.205,Walking
0.4414,0.7308,0.5123,0.1963,Stationary
0.228,0.5175,0.7688,0.4624,Tap_Pattern
0.9297,0.3286,0.2847,0.6784,Walking
0.8776,0.6202,0.4792,0.5141,Stationary
0.1891,0.8669,0.5541,0.8192,Micro_Vibration
0.7919,0.7859,0.8036,0.2563,Stationary
0.428,0.7442,0.3256,0.6242,Walking
0.9482,0.9938,0.8888,0.5508,Walking
0.9965,0.5876,0.024,0.9958,Stationary
0.4612,0.8875,0.4357,0.8447,Walking
0.1545,0.6193,0.7812,0.1242,Walking
0.159,0.8334,0.649,0.8989,Tap_Pattern
0.3811,0.2189,0.9594,0.8225,Micro_Vibration
0.9103,0.3582,0.9643,0.3526,Stationary
0.9785,0.0294,0.5972,0.5932,Walking
0.2752,0.7949,0.0601,0.18,Tap_Pattern
0.2085,0.1634,0.1175,0.8664,Walking
0.215,0.5584,0.9214,0.0044,Walking
0.128,0.0784,0.9474,0.14,Stationary
0.7581,0.6929,0.3845,0.5172,Stationary
0.301,0.8745,0.7818,0.0325,Micro_Vibration
0.91,0.0559,0.9607,0.2973,Walking
0.7088,0.2175,0.5162,0.4435,Tap_Pattern
0.6,0.885,0.5869,0.5254,Micro_Vibration
0.2709,0.7167,0.6381,0.3274,Stationary
0.3747,0.0846,0.1568,0.1453,Micro_Vibration
0.7647,0.8703,0.4366,0.2745,Micro_Vibration
0.5869,0.8681,0.0985,0.3433,Walking
0.3651,0.467,0.4188,0.5279,Stationary
0.3365,0.3384,0.041,0.0536,Stationary
0.5752,0.7279,0.8524,0.6206,Walking
0.2618,0.5018,0.3877,0.6752,Walking
0.0149,0.7086,0.2942,0.5544,Stationary
0.8848,0.8453,0.7371,0.5104,Micro_Vibration
0.6544,0.2881,0.7118,0.0411,Walking
0.0268,0.9328,0.413,0.9303,Walking
0.7839,0.6013,0.7999,0.9342,Walking
0.8609,0.5083,0.0778,0.062,Micro_Vibration
0.664,0.4466,0.776,0.3,Tap_Pattern
0.6276,0.9338,0.2715,0.5744,Micro_Vibration
0.3699,0.8794,0.1175,0.2168,Tap_Pattern
0.1484,0.2885,0.5868,0.8114,Tap_Pattern
0.5961,0.6157,0.017,0.0621,Walking
0.8742,0.8927,0.5998,0.2842,Walking
0.5692,0.7372,0.4618,0.2652,Stationary
0.4364,0.1326,0.6777,0.3409,Tap_Pattern
0.659,0.4886,0.154,0.364,Micro_Vibration
0.3435,0.0299,0.1688,0.4504,Tap_Pattern
0.2635,0.7342,0.0208,0.3011,Micro_Vibration
0.9113,0.9857,0.4908,0.6795,Tap_Pattern
0.3604,0.8053,0.9419,0.817,Stationary
0.6934,0.202,0.1032,0.9064,Stationary
0.0559,0.2829,0.3645,0.5557,Walking
0.3532,0.6225,0.3362,0.8308,Tap_Pattern
0.8014,0.9582,0.424,0.5582,Micro_Vibration
0.2035,0.7943,0.9278,0.4837,Tap_Pattern
0.4148,0.054,0.8204,0.6128,Stationary
0.3015,0.8035,0.5805,0.03,Tap_Pattern
0.7591,0.0508,0.2009,0.4736,Walking
0.9107,0.6805,0.5592,0.766,Stationary
0.6257,0.5791,0.5831,0.2231,Tap_Pattern
0.8872,0.7784,0.6161,0.9655,Stationary
0.6682,0.4202,0.5235,0.9557,Walking
0.6462,0.0244,0.088,0.3686,Micro_Vibration
0.5972,0.0928,0.3694,0.2046,Stationary
0.1618,0.285,0.033,0.7082,Micro_Vibration
0.7076,0.9404,0.4334,0.4998,Stationary
0.1849,0.0024,0.6691,0.2362,Tap_Pattern
0.5188,0.9436,0.9943,0.0628,Micro_Vibration
0.5282,0.2833,0.9391,0.5197,Tap_Pattern
0.7729,0.4323,0.2485,0.882,Micro_Vibration
0.7391,0.5437,0.299,0.6994,Micro_Vibration
0.2939,0.7429,0.4048,0.2921,Walking
0.1489,0.8162,0.307,0.8482,Walking
0.4631,0.5588,0.7665,0.765,Tap_Pattern
0.5993,0.4341,0.2396,0.5939,Walking
0.5183,0.6831,0.5497,0.4436,Walking
0.2726,0.5665,0.3111,0.5265,Stationary
0.306,0.9499,0.384,0.6099,Walking
0.2493,0.8104,0.3303,0.4372,Walking
0.6536,0.196,0.2791,0.9415,Tap_Pattern
0.7922,0.5833,0.0111,0.5555,Tap_Pattern
0.2683,0.9552,0.3886,0.4183,Stationary
0.9587,0.1217,0.9864,0.1821,Micro_Vibration
0.5765,0.7907,0.243,0.7721,Micro_Vibration
0.2663,0.5602,0.1374,0.9033,Micro_Vibration
0.4677,0.2304,0.707,0.7735,Stationary
0.9812,0.6755,0.0643,0.5147,Tap_Pattern
0.9199,0.7068,0.9894,0.9637,Tap_Pattern
0.5014,0.0515,0.2655,0.3297,Tap_Pattern
0.6865,0.9134,0.3256,0.7756,Tap_Pattern
0.6517,0.6661,0.7908,0.3718,Tap_Pattern
0.5024,0.5616,0.0021,0.8867,Walking
0.0671,0.7348,0.9166,0.6372,Tap_Pattern
0.6517,0.2611,0.2554,0.6017,Micro_Vibration
0.9681,0.9155,0.1656,0.0364,Tap_Pattern
0.1074,0.9621,0.3551,0.8828,Walking
0.1776,0.0615,0.1509,0.9807,Tap_Pattern
0.4431,0.4559,0.0998,0.3687,Stationary
0.2496,0.0828,0.5744,0.5716,Walking
0.6707,0.6574,0.8045,0.4088,Stationary
0.2354,0.3166,0.8522,0.3195,Stationary
0.6259,0.9889,0.9124,0.833,Tap_Pattern
0.899,0.4108,0.9951,0.1862,Tap_Pattern
0.6716,0.6918,0.0476,0.2791,Micro_Vibration
0.2045,0.0958,0.4022,0.9201,Stationary
0.7367,0.4911,0.0382,0.1511,Stationary
0.5287,0.3496,0.9002,0.6543,Walking
0.5804,0.7666,0.3618,0.5986,Walking
0.8472,0.4731,0.7033,0.3513,Tap_Pattern
0.0957,0.1131,0.2899,0.3165,Micro_Vibration
0.0447,0.9422,0.0062,0.484,Walking
0.1235,0.0401,0.0768,0.5953,Micro_Vibration
0.8971,0.9784,0.1087,0.5498,Tap_Pattern
0.2875,0.8036,0.2012,0.4599,Walking
0.9983,0.2392,0.8344,0.0437,Micro_Vibration
0.0827,0.1263,0.282,0.7998,Micro_Vibration
0.4138,0.4112,0.3981,0.0432,Micro_Vibration
0.2012,0.0864,0.4138,0.3558,Stationary
0.4185,0.1455,0.4537,0.3318,Micro_Vibration
0.421,0.9402,0.8942,0.6745,Tap_Pattern
0.6291,0.4731,0.0574,0.4547,Walking
0.1127,0.0077,0.9602,0.9034,Tap_Pattern
0.5499,0.0417,0.579,0.3192,Stationary
0.7726,0.9715,0.0832,0.5226,Tap_Pattern
0.4536,0.6882,0.2026,0.1802,Micro_Vibration
0.365,0.7957,0.5743,0.2296,Micro_Vibration
0.0167,0.865,0.2726,0.2819,Walking
0.9683,0.8709,0.4186,0.4731,Stationary
0.8964,0.5817,0.1883,0.8607,Micro_Vibration
0.0321,0.2714,0.3959,0.2651,Walking
0.6281,0.6841,0.7392,0.5735,Micro_Vibration
0.7207,0.3046,0.8562,0.6524,Stationary
0.323,0.3048,0.5044,0.7791,Stationary
0.0499,0.2214,0.2844,0.7747,Micro_Vibration
0.2243,0.4166,0.764,0.0065,Tap_Pattern
0.7087,0.3683,0.3027,0.4655,Stationary
0.0029,0.8196,0.8997,0.1195,Walking
0.2333,0.9291,0.033,0.6468,Stationary
0.7863,0.0107,0.9667,0.2696,Stationary
0.1113,0.1839,0.7038,0.8738,Micro_Vibration
0.5518,0.68,0.805,0.8626,Tap_Pattern
0.0925,0.6419,0.8468,0.3741,Stationary
0.454,0.6051,0.375,0.3546,Stationary
0.4936,0.7395,0.9679,0.7742,Micro_Vibration
0.0305,0.7014,0.981,0.6856,Walking
0.8925,0.5897,0.7745,0.6066,Micro_Vibration
0.2473,0.6505,0.4881,0.2119,Tap_Pattern
0.2875,0.4996,0.5191,0.7134,Walking
0.7227,0.0432,0.3504,0.7174,Walking
0.9281,0.8701,0.828,0.9791,Walking
0.5709,0.9314,0.3686,0.0215,Tap_Pattern
0.8525,0.9905,0.865,0.0067,Walking
0.392,0.8693,0.469,0.8807,Walking
0.4254,0.6526,0.7212,0.4502,Micro_Vibration
0.4107,0.7601,0.9782,0.8302,Tap_Pattern
0.7876,0.8191,0.0649,0.5611,Stationary
0.7395,0.0264,0.6064,0.9393,Micro_Vibration
0.436,0.0032,0.6494,0.5896,Stationary
0.8146,0.0672,0.4674,0.049,Micro_Vibration
0.9947,0.4996,0.4062,0.1681,Stationary
0.3447,0.844,0.6683,0.6903,Tap_Pattern
0.4649,0.4909,0.4958,0.0498,Walking
0.671,0.4641,0.6977,0.5065,Stationary
0.1052,0.3359,0.6475,0.7729,Tap_Pattern
0.3059,0.0282,0.4909,0.2023,Walking
0.9618,0.362,0.6954,0.5629,Stationary
0.9905,0.8174,0.1493,0.3541,Stationary
0.9709,0.3684,0.2402,0.9275,Tap_Pattern
0.7971,0.7306,0.7824,0.6098,Walking
0.0449,0.496,0.1058,0.467,Walking
0.8793,0.7225,0.4161,0.4729,Walking
0.5413,0.551,0.7308,0.4901,Tap_Pattern
0.2621,0.4493,0.9804,0.4991,Micro_Vibration
0.3738,0.9849,0.9285,0.6667,Walking
0.6546,0.3069,0.537,0.3728,Tap_Pattern
0.7517,0.1774,0.1446,0.0361,Stationary
0.6116,0.0616,0.38,0.2542,Stationary
0.1487,0.8099,0.1119,0.089,Tap_Pattern
0.9622,0.5752,0.2108,0.239,Stationary
0.2129,0.0763,0.7647,0.4784,Micro_Vibration
0.0396,0.6414,0.5304,0.5156,Tap_Pattern
0.3739,0.2354,0.8431,0.1779,Micro_Vibration
0.0533,0.5982,0.2768,0.5489,Tap_Pattern
0.2536,0.5042,0.1137,0.5585,Tap_Pattern
0.5909,0.6645,0.197,0.746,Stationary
0.4521,0.5706,0.1652,0.1275,Micro_Vibration
0.0827,0.6448,0.5107,0.3356,Stationary
0.7932,0.5677,0.2769,0.7212,Tap_Pattern
0.3735,0.758,0.6484,0.3163,Tap_Pattern
0.6927,0.4949,0.4825,0.845,Stationary
0.4587,0.2038,0.9146,0.6693,Micro_Vibration
0.3018,0.3193,0.3497,0.5029,Stationary
0.0687,0.3304,0.3517,0.857,Micro_Vibration
0.8999,0.4594,0.0502,0.2717,Stationary
0.7331,0.1881,0.5915,0.8546,Tap_Pattern
0.6437,0.9918,0.1865,0.6118,Micro_Vibration
0.1995,0.1004,0.5358,0.8899,Tap_Pattern
0.9765,0.8066,0.5371,0.3245,Tap_Pattern
0.5726,0.2723,0.774,0.5792,Walking
0.266,0.1062,0.7858,0.0675,Walking
0.1459,0.4868,0.7487,0.4739,Micro_Vibration
0.3488,0.8415,0.1503,0.9208,Stationary
0.1068,0.5246,0.071,0.5457,Tap_Pattern
0.6113,0.9381,0.6415,0.2141,Micro_Vibration
0.7627,0.8627,0.5862,0.3697,Walking
0.2101,0.3067,0.5028,0.6342,Stationary
0.0892,0.7166,0.0376,0.1887,Tap_Pattern
0.3694,0.0532,0.0925,0.9777,Tap_Pattern
0.2863,0.933,0.6871,0.3843,Walking
0.8322,0.3343,0.3233,0.4162,Micro_Vibration
0.0032,0.1779,0.1234,0.2305,Walking
0.793,0.623,0.6958,0.1441,Micro_Vibration
0.5696,0.004,0.8365,0.0834,Tap_Pattern
0.2461,0.2951,0.2762,0.383,Stationary
0.9183,0.8014,0.9259,0.8332,Walking
0.4723,0.0496,0.662,0.4171,Micro_Vibration
0.9263,0.5255,0.9853,0.0515,Walking
0.1084,0.1899,0.1335,0.2598,Stationary
0.7402,0.0005,0.1705,0.2911,Stationary
0.4876,0.3994,0.383,0.0416,Walking
0.4361,0.6645,0.0859,0.7319,Walking
0.2698,0.1917,0.6741,0.4348,Walking
0.7308,0.0123,0.5179,0.9805,Stationary
0.3287,0.4311,0.759,0.3195,Stationary
0.4392,0.6126,0.667,0.727,Micro_Vibration
0.5658,0.7039,0.1777,0.803,Micro_Vibration
0.1702,0.8144,0.8628,0.6431,Stationary
0.6504,0.16,0.5829,0.6076,Stationary
0.2902,0.2842,0.7511,0.2164,Walking
0.6934,0.3968,0.5772,0.1896,Stationary
0.2845,0.1684,0.3214,0.0057,Stationary
0.8288,0.8208,0.0305,0.4502,Stationary
0.1521,0.6193,0.5061,0.3027,Walking
0.4358,0.9797,0.5135,0.5206,Tap_Pattern
0.364,0.2973,0.0741,0.5425,Tap_Pattern
0.1866,0.7993,0.1246,0.6621,Tap_Pattern
0.8869,0.3269,0.6067,0.1018,Tap_Pattern
0.3122,0.2731,0.6393,0.1238,Walking
0.1914,0.1495,0.1137,0.6546,Stationary
0.0984,0.0616,0.3146,0.1374,Stationary
0.3593,0.8288,0.5336,0.1708,Micro_Vibration
0.2898,0.5431,0.9341,0.9728,Micro_Vibration
0.1476,0.7265,0.7348,0.2518,Micro_Vibration
0.9427,0.4766,0.0817,0.2427,Micro_Vibration
0.01,0.1394,0.2469,0.835,Walking
0.1589,0.5369,0.441,0.0394,Tap_Pattern
0.4741,0.0296,0.7728,0.6191,Micro_Vibration
0.6518,0.6345,0.6611,0.59,Tap_Pattern
0.6398,0.9099,0.4266,0.3951,Tap_Pattern
0.3024,0.9713,0.7008,0.8957,Tap_Pattern
0.4868,0.1341,0.0397,0.6503,Micro_Vibration
0.7935,0.8428,0.0518,0.2411,Micro_Vibration
0.699,0.8825,0.3704,0.073,Tap_Pattern
0.9665,0.1446,0.7983,0.8043,Micro_Vibration
0.3447,0.1828,0.3464,0.8854,Tap_Pattern
0.7449,0.6664,0.5318,0.6709,Micro_Vibration
0.4854,0.844,0.7525,0.9535,Micro_Vibration
0.5809,0.3191,0.1853,0.5556,Stationary
0.8049,0.1693,0.9279,0.5766,Tap_Pattern
0.6481,0.9702,0.6266,0.7771,Tap_Pattern
0.5493,0.4265,0.0213,0.8846,Stationary
0.2742,0.6507,0.2322,0.9038,Tap_Pattern
0.7733,0.231,0.5211,0.6021,Micro_Vibration
0.0708,0.0806,0.4264,0.5786,Micro_Vibration
0.6745,0.6508,0.3187,0.3125,Tap_Pattern
0.7199,0.3462,0.8151,0.9834,Stationary
0.4956,0.375,0.7232,0.5516,Walking
0.5663,0.6586,0.6094,0.7924,Tap_Pattern
0.1978,0.3465,0.3779,0.4161,Tap_Pattern
0.1252,0.0707,0.5468,0.0115,Walking
0.912,0.3584,0.6109,0.8232,Walking
0.7398,0.2779,0.1713,0.9002,Walking
0.3366,0.1961,0.8461,0.1889,Stationary
0.7425,0.6123,0.351,0.0963,Tap_Pattern
0.2082,0.6888,0.1097,0.7477,Stationary
0.0259,0.4107,0.3086,0.1073,Micro_Vibration
0.9773,0.8067,0.4289,0.4019,Walking
0.7341,0.0098,0.8535,0.734,Walking
0.0649,0.2374,0.8829,0.9056,Micro_Vibration
0.2373,0.1343,0.8662,0.4869,Tap_Pattern
0.8684,0.9578,0.993,0.1987,Micro_Vibration
0.2165,0.8255,0.112,0.516,Tap_Pattern
0.0631,0.7925,0.5263,0.6221,Micro_Vibration
0.3533,0.8607,0.6747,0.7417,Walking
0.8773,0.9542,0.12,0.9032,Tap_Pattern
0.7492,0.948,0.4231,0.7574,Tap_Pattern
0.8911,0.2175,0.0877,0.6063,Micro_Vibration
0.2386,0.988,0.8977,0.9963,Tap_Pattern
0.162,0.2407,0.8164,0.732,Walking
0.7815,0.5815,0.2594,0.8305,Stationary
0.2349,0.9278,0.0955,0.8012,Micro_Vibration
0.705,0.2978,0.9518,0.7153,Stationary
0.9177,0.129,0.5008,0.3046,Walking
0.0237,0.0872,0.0455,0.5178,Tap_Pattern
0.0627,0.6344,0.4706,0.4456,Micro_Vibration
0.1837,0.0642,0.5679,0.5739,Stationary
0.2096,0.1284,0.0206,0.1877,Walking
0.6643,0.2558,0.7242,0.3068,Micro_Vibration
0.1045,0.4114,0.0663,0.045,Stationary
0.2942,0.3951,0.0656,0.629,Stationary
0.1993,0.2344,0.3664,0.96,Tap_Pattern
0.5712,0.1332,0.7208,0.7598,Micro_Vibration
